video_link,duration,title,views,likes,comments,date,month,year,date_month_year,day
https://www.youtube.com//watch?v=4CGFPbFqdJ4,11,Could a tattoo help you stay healthy? | Carson Bruns,114541,5600,270,5,6,2019,5/6/2019,Wed
https://www.youtube.com//watch?v=5MuIMqhT8DM,19,Sleep is your superpower | Matt Walker,7440336,207000,7694,3,6,2019,3/6/2019,Mon
https://www.youtube.com//watch?v=Cm1Ij-jRhpQ,13,The case for having kids | Wajahat Ali,111829,3500,1193,31,5,2019,31/5/2019,Fri
https://www.youtube.com//watch?v=qAC-5hTK-4c,9,How your brain's executive function works -- and how to improve it | Sabine Doebel,255381,6200,304,31,5,2019,31/5/2019,Fri
https://www.youtube.com//watch?v=gmG5ADvPN98,14,The crisis of leadership — and a new way forward | Halla Tómasdóttir and Bryn Freedman,54368,1100,199,29,5,2019,29/5/2019,Wed
https://www.youtube.com//watch?v=nJd_2mJ4u-I,12,Digital humans that look just like us | Doug Roble,125967,4800,502,28,5,2019,28/5/2019,Tue
https://www.youtube.com//watch?v=iqKYtA3pK1c,14,How to revive your belief in democracy | Eric Liu,73989,1900,526,25,5,2019,25/5/2019,Sat
https://www.youtube.com//watch?v=DBBA2LAsepU,10,Why we ignore obvious problems — and how to act on them | Michele Wucker,108702,2400,121,23,5,2019,23/5/2019,Thu
https://www.youtube.com//watch?v=LC5n91vKDZg,8,How to recover from activism burnout | Yana Buhrer Tavanier,46660,1100,218,22,5,2019,22/5/2019,Wed
https://www.youtube.com//watch?v=ONs9FCY74p0,16,Can we cure genetic diseases by rewriting DNA? | David R. Liu,193841,6800,466,21,5,2019,21/5/2019,Tue
https://www.youtube.com//watch?v=lUKhMUZnLuw,14,Helping others makes us happier -- but it matters how we do it | Elizabeth Dunn,240925,5800,234,20,5,2019,20/5/2019,Mon
https://www.youtube.com//watch?v=fO2htapfNhA,12,The surprising connection between brain injuries and crime | Kim Gorgens,89562,2100,202,17,5,2019,17/5/2019,Fri
https://www.youtube.com//watch?v=dKNu5ZnWhb4,11,How generational stereotypes hold us back at work | Leah Georges,124911,2800,225,16,5,2019,16/5/2019,Thu
https://www.youtube.com//watch?v=J4r9pgx_95E,5,A personal air-quality tracker that lets you know what you're breathing | Romain Lacombe,43314,1500,213,16,5,2019,16/5/2019,Thu
https://www.youtube.com//watch?v=Ln5Ts0bGguk,8,How hip-hop helps us understand science | Danielle N. Lee,44745,1100,188,14,5,2019,14/5/2019,Tue
https://www.youtube.com//watch?v=uyMtsyzXWd4,11,Inside the black hole image that made history | Sheperd Doeleman,2843268,66000,4465,10,5,2019,10/5/2019,Fri
https://www.youtube.com//watch?v=vjXJ4f-OW0U,13,Everything around you can become a computer | Ivan Poupyrev,128873,3900,269,8,5,2019,8/5/2019,Wed
https://www.youtube.com//watch?v=ER15KmrB8h8,11,The artificial muscles that will power robots of the future | Christoph Keplinger,148741,7500,376,7,5,2019,7/5/2019,Tue
https://www.youtube.com//watch?v=qu47T7kUPVQ,11,3 lessons on starting a movement from a self-defense trailblazer | Rana Abdelhamid,48852,1100,249,6,5,2019,6/5/2019,Mon
https://www.youtube.com//watch?v=CeOadxT7kPA,17,Mind-blowing stage sculptures that fuse music and technology | Es Devlin,195220,3200,98,4,5,2019,4/5/2019,Sat
https://www.youtube.com//watch?v=RLz3AYVIqes,6,What refugees need to start new lives | Muhammed Idris,44676,1100,374,3,5,2019,3/5/2019,Fri
https://www.youtube.com//watch?v=C0dmOPDLKhY,14,Can we regenerate heart muscle with stem cells? | Chuck Murry,48671,1700,112,2,5,2019,2/5/2019,Thu
https://www.youtube.com//watch?v=5nM21P8lJ2I,12,"Empower a girl, transform a community | Kakenya Ntaiya",39151,1500,211,1,5,2019,1/5/2019,Wed
https://www.youtube.com//watch?v=qRJJR6bGyL4,6,A short history of trans people's long fight for equality | Samy Nour Younes,71066,3100,597,30,4,2019,30/4/2019,Tue
https://www.youtube.com//watch?v=VLDwh4ivNf4,11,How risk-taking changes a teenager's brain | Kashfia Rahman,153037,4000,297,29,4,2019,29/4/2019,Mon
https://www.youtube.com//watch?v=xnQB9Y77PXE,6,Wearable tech that helps you navigate by touch | Keith Kirkland,44422,1300,68,26,4,2019,26/4/2019,Fri
https://www.youtube.com//watch?v=khkJkR-ipfw,15,"We don't ""move on"" from grief. We move forward with it | Nora McInerny",998853,33000,1597,25,4,2019,25/4/2019,Thu
https://www.youtube.com//watch?v=YkYdxjaqt58,16,An AI smartwatch that detects seizures | Rosalind Picard,44978,1300,121,24,4,2019,24/4/2019,Wed
https://www.youtube.com//watch?v=QtnBMSSk9Ok,10,What it's like to have Tourette's — and how music gives me back control | Esha Alwani,104150,4100,358,23,4,2019,23/4/2019,Tue
https://www.youtube.com//watch?v=3BDF7cD2M6g,9,How to lead a conversation between people who disagree | Eve Pearlman,151665,2600,155,22,4,2019,22/4/2019,Mon
https://www.youtube.com//watch?v=HiA41B9LbJI,12,"To detect diseases earlier, let's speak bacteria's secret language | Fatima AlZahra'a Alatraktchi",66766,2700,218,19,4,2019,19/4/2019,Fri
https://www.youtube.com//watch?v=xTra-yePY_A,12,How does income affect childhood brain development? | Kimberly Noble,100258,2300,436,18,4,2019,18/4/2019,Thu
https://www.youtube.com//watch?v=-jNlpGLpelg,13,How centuries of sci-fi sparked spaceflight | Alex MacDonald,49038,1600,149,18,4,2019,18/4/2019,Thu
https://www.youtube.com//watch?v=tt2xKhTHZQs,5,A new class of drug that could prevent depression and PTSD | Rebecca Brachman,91551,3000,510,18,4,2019,18/4/2019,Thu
https://www.youtube.com//watch?v=hxnHdLQIX3o,13,Creative ways to get kids to thrive in school | Olympia Della Flora,68923,1800,101,15,4,2019,15/4/2019,Mon
https://www.youtube.com//watch?v=BRRNeBKwvNM,12,How to keep human bias out of AI | Kriti Sharma,85171,1800,308,13,4,2019,13/4/2019,Sat
https://www.youtube.com//watch?v=XY6aAPhs0tE,11,The secret to scientific discoveries? Making mistakes | Phil Plait,99663,2900,128,11,4,2019,11/4/2019,Thu
https://www.youtube.com//watch?v=WlFsUeYzezk,13,"How you can help save the bees, one hive at a time | Noah Wilson-Rich",58296,2100,138,10,4,2019,10/4/2019,Wed
https://www.youtube.com//watch?v=MeKJK4uetL8,11,An unexpected tool for understanding inequality: abstract math | Eugenia Cheng,87398,1700,421,9,4,2019,9/4/2019,Tue
https://www.youtube.com//watch?v=YSZhrxOkBZI,10,"The ""dementia village"" that's redefining elder care | Yvonne van Amerongen",77254,2000,94,8,4,2019,8/4/2019,Mon
https://www.youtube.com//watch?v=nAHvKC_k5VE,12,Art that transforms cities into playgrounds of the imagination | Helen Marriage,44510,1400,61,6,4,2019,6/4/2019,Sat
https://www.youtube.com//watch?v=Ox4YJsGm8mY,9,"""East Virginia"" / ""John Brown's Dream"" | Nora Brown",50093,1300,80,5,4,2019,5/4/2019,Fri
https://www.youtube.com//watch?v=XXllBMHeKJE,13,The most powerful woman you've never heard of | T. Morgan Dixon and Vanessa Garrison,53892,1500,107,4,4,2019,4/4/2019,Thu
https://www.youtube.com//watch?v=CyGWML6cI_k,13,A bold idea to replace politicians | César Hidalgo,381295,14000,2934,4,4,2019,4/4/2019,Thu
https://www.youtube.com//watch?v=UUp39T3fPAo,15,Una idea osada para reemplazar a los políticos | César Hidalgo,28783,808,82,4,4,2019,4/4/2019,Thu
https://www.youtube.com//watch?v=TdZTvzMPa6s,11,How I'm making bricks out of ashes and rubble in Gaza | Majd Mashharawi,50070,2400,386,2,4,2019,2/4/2019,Tue
https://www.youtube.com//watch?v=lFG1b1-EsW8,15,Our dangerous obsession with perfectionism is getting worse | Thomas Curran,193397,5700,284,1,4,2019,1/4/2019,Mon
https://www.youtube.com//watch?v=5tn8zo4ykMI,11,Is your country at risk of becoming a dictatorship? Here's how to know | Farida Nabourema,80810,3100,474,30,3,2019,30/3/2019,Sat
https://www.youtube.com//watch?v=-mwF-znI4x0,17,What happens in your throat when you beatbox? | Tom Thum and Matthew Broadhurst,115416,3800,180,28,3,2019,28/3/2019,Thu
https://www.youtube.com//watch?v=FJxUN-kNXNs,16,A juror's reflections on the death penalty | Lindy Lou Isonhood,52772,1400,237,27,3,2019,27/3/2019,Wed
https://www.youtube.com//watch?v=7uRPPaYuu44,11,Where did the Moon come from? A new theory | Sarah T. Stewart,825142,11000,4483,26,3,2019,26/3/2019,Tue
https://www.youtube.com//watch?v=zjrFw3MASGc,11,Ronald Rael: An architect's subversive reimagining of the US-Mexico border wall | TED,41232,1300,265,25,3,2019,25/3/2019,Mon
https://www.youtube.com//watch?v=_lyP_2p5MJc,9,The beautiful future of solar power | Marjan van Aubel,187043,6000,435,23,3,2019,23/3/2019,Sat
https://www.youtube.com//watch?v=SkB4gG8ke7Q,11,The uncomplicated truth about women's sexuality | Sarah Barmak,201077,4200,556,22,3,2019,22/3/2019,Fri
https://www.youtube.com//watch?v=wxStlzunxCw,13,How we can store digital data in DNA | Dina Zielinski,98038,3200,273,21,3,2019,21/3/2019,Thu
https://www.youtube.com//watch?v=Bzfb4ZdNQFM,0,Get TED Talks recommended just for you,18978,182,7,21,3,2019,21/3/2019,Thu
https://www.youtube.com//watch?v=gJjLdnycuyU,40,The creative power of misfits | WorkLife with Adam Grant (Audio only),53731,1000,46,20,3,2019,20/3/2019,Wed
https://www.youtube.com//watch?v=SMnKboI4fvY,13,Amanda Williams: Why I turned Chicago's abandoned homes into art | TED,27521,886,75,20,3,2019,20/3/2019,Wed
https://www.youtube.com//watch?v=xv4_L5zlYaA,11,How a new species of ancestors is changing our theory of human evolution | Juliet Brophy,294598,5900,1152,20,3,2019,20/3/2019,Wed
https://www.youtube.com//watch?v=Q9cje57YDRU,13,How to overcome apathy and find your power | Dolores Huerta,94149,2300,256,19,3,2019,19/3/2019,Tue
https://www.youtube.com//watch?v=G9-urSR19SI,12,How to teach kids to talk about taboo topics | Liz Kleinrock,126146,3700,240,15,3,2019,15/3/2019,Fri
https://www.youtube.com//watch?v=-kHm6YiboHA,13,"How we can help the ""forgotten middle"" reach their full potential | Danielle R. Moss",41516,967,94,14,3,2019,14/3/2019,Thu
https://www.youtube.com//watch?v=F3mzS32SH2Q,12,The self-assembling computer chips of the future | Karl Skjonnemand,99997,2400,191,13,3,2019,13/3/2019,Wed
https://www.youtube.com//watch?v=7SfhKi24z-M,20,Ruby Sales: How we can start to heal the pain of racial division | TED,37366,865,440,12,3,2019,12/3/2019,Tue
https://www.youtube.com//watch?v=ZjeZ8r7yWOk,7,What if all US health care costs were transparent? | Jeanne Pinder,391575,12000,2659,11,3,2019,11/3/2019,Mon
https://www.youtube.com//watch?v=GIBoCJeB3HQ,14,How women in Pakistan are creating political change | Shad Begum,60660,1600,263,8,3,2019,8/3/2019,Fri
https://www.youtube.com//watch?v=fjkTrdunJzA,11,How do we find dignity at work? | Roy Bahat and Bryn Freedman,74274,1300,130,7,3,2019,7/3/2019,Thu
https://www.youtube.com//watch?v=stUl_OapUso,14,The way we think about biological sex is wrong | Emily Quinn,418132,17000,1814,6,3,2019,6/3/2019,Wed
https://www.youtube.com//watch?v=kcoUlel8qbw,12,Aja Monet and phillip agnew: A love story about the power of art as organizing | TED,34644,885,93,5,3,2019,5/3/2019,Tue
https://www.youtube.com//watch?v=Vn6elsrKz70,14,3 ways to practice civility | Steven Petrow,63431,1300,237,4,3,2019,4/3/2019,Mon
https://www.youtube.com//watch?v=-T3k6s7bev8,18,The age of genetic wonder | Juan Enriquez,121761,3600,294,2,3,2019,2/3/2019,Sat
https://www.youtube.com//watch?v=wMt0K-AbpCU,12,The power of women's anger | Soraya Chemaly,164786,5400,325,28,2,2019,28/2/2019,Thu
https://www.youtube.com//watch?v=jr5mTwfFh00,10,How doctors can help low-income patients (and still make a profit) | P.J. Parmar,54665,2100,199,27,2,2019,27/2/2019,Wed
https://www.youtube.com//watch?v=ewNTwBbLUhM,10,Why noise is bad for your health -- and what you can do about it | Mathias Basner,136710,3400,325,27,2,2019,27/2/2019,Wed
https://www.youtube.com//watch?v=aQsOmGflf1o,13,What your breath could reveal about your health | Julian Burschka,93484,2100,137,25,2,2019,25/2/2019,Mon
https://www.youtube.com//watch?v=Swj-8DrVT2M,17,The political progress women have made — and what's next | Cecile Richards,50556,1200,154,22,2,2019,22/2/2019,Fri
https://www.youtube.com//watch?v=Xj-ncWb4N-I,10,How do we learn to work with intelligent machines? | Matt Beane,62532,1100,90,22,2,2019,22/2/2019,Fri
https://www.youtube.com//watch?v=jTVWtrMleI0,15,Reflections from a lifetime fighting to end child poverty | Marian Wright Edelman,37315,926,62,20,2,2019,20/2/2019,Wed
https://www.youtube.com//watch?v=McxUiTl61nY,13,"An astronaut's story of curiosity, perspective and change | Leland Melvin",82036,1900,128,19,2,2019,19/2/2019,Tue
https://www.youtube.com//watch?v=vXlJEcrinwg,14,How empowering women and girls can help stop global warming | Katharine Wilkinson,97800,2200,238,15,2,2019,15/2/2019,Fri
https://www.youtube.com//watch?v=NI915VTjCHE,17,"Embrace your raw, strange magic | Casey Gerald",71227,2100,139,14,2,2019,14/2/2019,Thu
https://www.youtube.com//watch?v=H2QxFM9y0tY,11,The disarming case to act right now on climate change | Greta Thunberg,2217337,61000,8386,13,2,2019,13/2/2019,Wed
https://www.youtube.com//watch?v=08z_xW-szwM,10,Can we solve global warming? Lessons from how we protected the ozone layer | Sean Davis,166376,3800,459,13,2,2019,13/2/2019,Wed
https://www.youtube.com//watch?v=PK8PR22-c_U,11,What's needed to bring the US voting system into the 21st century | Tiana Epps-Johnson,47868,998,364,12,2,2019,12/2/2019,Tue
https://www.youtube.com//watch?v=HLEgiR1Fsds,13,"The biology of gender, from DNA to the brain | Karissa Sanbonmatsu",279096,5700,590,12,2,2019,12/2/2019,Tue
https://www.youtube.com//watch?v=dQmaMOxwaQI,12,How to transform sinking cities into landscapes that fight floods | Kotchakorn Voraakhom,105163,2600,119,11,2,2019,11/2/2019,Mon
https://www.youtube.com//watch?v=mCHC99MqVfE,4,"Why you should bring your whole self to work | The Way We Work, a TED series",146062,1900,78,9,2,2019,9/2/2019,Sat
https://www.youtube.com//watch?v=x6fIseKzzH0,4,"Why working from home is good for business | The Way We Work, a TED series",316105,4800,163,9,2,2019,9/2/2019,Sat
https://www.youtube.com//watch?v=DOisAG9yoNk,6,"3 psychological tricks to help you save money | The Way We Work, a TED series",309638,5000,98,9,2,2019,9/2/2019,Sat
https://www.youtube.com//watch?v=PYJ22-YYNW8,4,"This is what makes employees happy at work | The Way We Work, a TED series",587061,9500,178,9,2,2019,9/2/2019,Sat
https://www.youtube.com//watch?v=ngFXRh3ahm8,3,"This is the side hustle revolution | The Way We Work, a TED series",126323,1400,30,9,2,2019,9/2/2019,Sat
https://www.youtube.com//watch?v=UJz69v_7258,5,"How to make applying for jobs less painful | The Way We Work, a TED series",127535,1500,62,9,2,2019,9/2/2019,Sat
https://www.youtube.com//watch?v=H8rDS6Wto5g,6,"7 common questions about workplace romance | The Way We Work, a TED series",275170,3100,187,9,2,2019,9/2/2019,Sat
https://www.youtube.com//watch?v=iBa9EoEbb38,5,"8 lessons on building a company people enjoy working for | The Way We Work, a TED series",507719,10000,248,9,2,2019,9/2/2019,Sat
https://www.youtube.com//watch?v=Dig_QFPPPtE,8,Ink made of air pollution | Anirudh Sharma,107978,5200,262,8,2,2019,8/2/2019,Fri
https://www.youtube.com//watch?v=yjYrxcGSWX4,17,A powerful way to unleash your natural creativity | Tim Harford,449944,15000,501,7,2,2019,7/2/2019,Thu
https://www.youtube.com//watch?v=yXh1p2oBbPI,8,A life-saving device that detects silent heart attacks | Akash Manoj,63320,2000,124,6,2,2019,6/2/2019,Wed
https://www.youtube.com//watch?v=g7F9XCdeOtw,13,Why Black girls are targeted for punishment at school -- and how to change that | Monique W. Morris,90200,2600,306,6,2,2019,6/2/2019,Wed
https://www.youtube.com//watch?v=kBBmVezBUkg,13,A mother and son's photographic journey through dementia | Tony Luciani,98207,3700,191,5,2,2019,5/2/2019,Tue
https://www.youtube.com//watch?v=aRcD31sA2a0,11,3 ways to build a happy marriage and avoid divorce | George Blair-West,516969,10000,914,4,2,2019,4/2/2019,Mon
https://www.youtube.com//watch?v=QuR969uMICM,10,A beginner's guide to quantum computing | Shohini Ghose,1963384,44000,2678,1,2,2019,1/2/2019,Fri
https://www.youtube.com//watch?v=b-HkNXW4nmU,10,How India's smartphone revolution is creating a new generation of readers and writers | Chiki Sarkar,64278,1300,156,1,2,2019,1/2/2019,Fri
https://www.youtube.com//watch?v=o_U-_akINwQ,12,What should electric cars sound like? | Renzo Vitale,69199,1200,304,31,1,2019,31/1/2019,Thu
https://www.youtube.com//watch?v=_vCIktrORFU,11,How I unlearned dangerous lessons about masculinity | Eldra Jackson,90219,3400,850,30,1,2019,30/1/2019,Wed
https://www.youtube.com//watch?v=OWiiA9hXbY8,13,What are you willing to give up to change the way we work? | Martin Danoesastro,126076,2000,98,29,1,2019,29/1/2019,Tue
https://www.youtube.com//watch?v=9NZCWeBNPeE,13,The story of a parent's transition and a son's redemption | Paula Stone and Jonathan Williams,70693,2300,165,28,1,2019,28/1/2019,Mon
https://www.youtube.com//watch?v=ygHwQXIlKJI,12,"Stunning buildings made from raw, imperfect materials | Débora Mesa Molina",112751,3200,155,25,1,2019,25/1/2019,Fri
https://www.youtube.com//watch?v=7G4WI4oTC5A,14,What sticky sea creatures can teach us about making glue | Jonathan Wilker,50912,1100,68,25,1,2019,25/1/2019,Fri
https://www.youtube.com//watch?v=o_XVt5rdpFY,11,The secrets of learning a new language | Lýdia Machová,7095129,265000,7696,24,1,2019,24/1/2019,Thu
https://www.youtube.com//watch?v=iu9u5yzUlb0,12,How to break bad management habits before they reach the next generation of leaders | Elizabeth Lyle,148216,2200,116,23,1,2019,23/1/2019,Wed
https://www.youtube.com//watch?v=bLAw7yF0YBc,14,"In the opioid crisis, here's what it takes to save a life | Jan Rader",94318,2100,252,23,1,2019,23/1/2019,Wed
https://www.youtube.com//watch?v=UDvw9vWSgt4,12,"Museums should honor the everyday, not just the extraordinary | Ariana Curtis",46042,981,157,18,1,2019,18/1/2019,Fri
https://www.youtube.com//watch?v=hokUdXYRe2Q,15,The real reason female entrepreneurs get less funding | Dana Kanze,106374,2900,249,18,1,2019,18/1/2019,Fri
https://www.youtube.com//watch?v=v4ly_-IIFCQ,12,"The joyful, perplexing world of puzzle hunts | Alex Rosenthal",52102,1300,65,16,1,2019,16/1/2019,Wed
https://www.youtube.com//watch?v=qlzjohcBkmg,12,"How ""baby bonds"" could help close the wealth gap | Darrick Hamilton",44495,896,275,15,1,2019,15/1/2019,Tue
https://www.youtube.com//watch?v=Is1YUQVYkvY,12,"How to be ""Team Human"" in the digital future | Douglas Rushkoff",102560,3400,194,14,1,2019,14/1/2019,Mon
https://www.youtube.com//watch?v=-BvcToPZCLI,17,The most important thing you can do to fight climate change: talk about it | Katharine Hayhoe,158067,3300,786,11,1,2019,11/1/2019,Fri
https://www.youtube.com//watch?v=JqcDzptviFw,16,The work that makes all other work possible | Ai-jen Poo,82992,1400,153,11,1,2019,11/1/2019,Fri
https://www.youtube.com//watch?v=gpE_W50OTUc,13,How to find the person who can help you get ahead at work | Carla Harris,317819,8900,278,9,1,2019,9/1/2019,Wed
https://www.youtube.com//watch?v=3zJHwOwirjA,12,3 questions to ask yourself about everything you do | Stacey Abrams,1397585,37000,1267,8,1,2019,8/1/2019,Tue
https://www.youtube.com//watch?v=mnRlB3G9fDU,11,Why you should treat the tech you use at work like a colleague | Nadjia Yousif,100268,1700,115,7,1,2019,7/1/2019,Mon
https://www.youtube.com//watch?v=zP3LaAYzA3Q,16,"Tarana Burke: Me Too is a movement, not a moment | TED",145188,3500,412,4,1,2019,4/1/2019,Fri
https://www.youtube.com//watch?v=Ubbmje44gLg,15,How storytelling helps parents in prison stay connected to their kids | Alan Crickmore,47115,1200,77,3,1,2019,3/1/2019,Thu
https://www.youtube.com//watch?v=LcNvkhS4UYg,12,3 kinds of bias that shape your worldview | J. Marshall Shepherd,253859,5600,446,2,1,2019,2/1/2019,Wed
https://www.youtube.com//watch?v=jAw8t2g-eVU,12,How to motivate people to do good for others | Erez Yoeli,224660,3900,241,28,12,2018,28/12/2018,Fri
https://www.youtube.com//watch?v=1AT5klu_yAQ,12,Confessions of a recovering micromanager | Chieh Huang,143894,2800,104,22,12,2018,22/12/2018,Sat
https://www.youtube.com//watch?v=UeGLnUqNI0s,11,Gabby Rivera: The story of Marvel's first queer Latina superhero | TED,68001,1300,501,20,12,2018,20/12/2018,Thu
https://www.youtube.com//watch?v=D4vjGSiRGKY,17,100 solutions to reverse global warming | Chad Frischmann,285822,10000,1331,19,12,2018,19/12/2018,Wed
https://www.youtube.com//watch?v=ez7HOFKTtH0,14,"The fascinating science of bubbles, from soap to champagne | Li Wei Tan",100791,1900,119,19,12,2018,19/12/2018,Wed
https://www.youtube.com//watch?v=AHV_BxlNzmM,13,"When technology can read minds, how will we protect our privacy? | Nita Farahany",113102,3000,539,18,12,2018,18/12/2018,Tue
https://www.youtube.com//watch?v=-H1tUMRJoeo,14,The radical possibilities of man-made DNA | Floyd E. Romesberg,183990,5700,716,17,12,2018,17/12/2018,Mon
https://www.youtube.com//watch?v=oQ7vlPpUHN8,4,How my mom inspired my approach to the cello | Paul Rucker,69527,1900,89,14,12,2018,14/12/2018,Fri
https://www.youtube.com//watch?v=Y_p8qwDHtfA,7,Where do your online returns go? | Aparna Mehta,77068,1600,238,13,12,2018,13/12/2018,Thu
https://www.youtube.com//watch?v=XowcxCYbug0,8,How video games turn players into storytellers | David Cage,189500,6200,580,13,12,2018,13/12/2018,Thu
https://www.youtube.com//watch?v=mqX2BmiEDnQ,13,How a fleet of wind-powered drones is changing our understanding of the ocean | Sebastien de Halleux,169976,2900,254,11,12,2018,11/12/2018,Tue
https://www.youtube.com//watch?v=phgjouv0BUA,15,How to disagree productively and find common ground | Julia Dhar,281782,5800,292,11,12,2018,11/12/2018,Tue
https://www.youtube.com//watch?v=_jHmjs2270A,13,A lesson on looking | Amy Herman,127734,2800,149,10,12,2018,10/12/2018,Mon
https://www.youtube.com//watch?v=tFfYh9THuGo,11,How a long-forgotten virus could help us solve the antibiotics crisis | Alexander Belcredi,312004,10000,677,7,12,2018,7/12/2018,Fri
https://www.youtube.com//watch?v=zfAgyT4hy8Q,14,A librarian's case against overdue book fines | Dawn Wacek,57048,1300,297,6,12,2018,6/12/2018,Thu
https://www.youtube.com//watch?v=m7hdIIneypE,14,Is civility a sham? | Teresa Bejan,69961,1900,277,5,12,2018,5/12/2018,Wed
https://www.youtube.com//watch?v=L375-rWJVmU,15,My journey to thank all the people responsible for my morning coffee | A.J. Jacobs,104336,2300,138,4,12,2018,4/12/2018,Tue
https://www.youtube.com//watch?v=rpJx5VLQMxk,18,"What to trust in a ""post-truth"" world | Alex Edmans",126650,4500,324,3,12,2018,3/12/2018,Mon
https://www.youtube.com//watch?v=N3SQlrmV1cE,14,The global goals we've made progress on -- and the ones we haven't | Michael Green,197301,3600,263,30,11,2018,30/11/2018,Fri
https://www.youtube.com//watch?v=U51MSK6nSQE,10,The case for a decentralized internet | Tamas Kocsis,96833,2100,193,29,11,2018,29/11/2018,Thu
https://www.youtube.com//watch?v=360bU-vBJOI,14,How kids can help design cities | Mara Mintzer,64438,1500,115,29,11,2018,29/11/2018,Thu
https://www.youtube.com//watch?v=Uroa2-MpiuE,16,How I accidentally changed the way movies get made | Franklin Leonard,198522,6400,286,28,11,2018,28/11/2018,Wed
https://www.youtube.com//watch?v=rQy4gPjUY-s,15,Why I have coffee with people who send me hate mail | Özlem Cekic,103848,3000,289,27,11,2018,27/11/2018,Tue
https://www.youtube.com//watch?v=PlytMrKfOFA,9,The case for curiosity-driven research | Suzie Sheehy,73963,1900,120,27,11,2018,27/11/2018,Tue
https://www.youtube.com//watch?v=mJ0X5itK96o,10,A memory scientist's advice on reporting harassment and discrimination | Julia Shaw,51421,1200,339,27,11,2018,27/11/2018,Tue
https://www.youtube.com//watch?v=s2cixaL9H3U,12,"How to let go of being a ""good"" person — and become a better person | Dolly Chugh",617999,10000,417,24,11,2018,24/11/2018,Sat
https://www.youtube.com//watch?v=4E_1AB1rsSw,12,How tech companies deceive you into giving up your data and privacy | Finn Lützow-Holm Myrstad,123397,3400,223,21,11,2018,21/11/2018,Wed
https://www.youtube.com//watch?v=XewnyUJgyA4,19,Is war between China and the US inevitable? | Graham Allison,2440217,33000,9234,21,11,2018,21/11/2018,Wed
https://www.youtube.com//watch?v=xn5gw0q3Tqw,8,What everyday citizens can do to claim power on the internet | Fadi Chehadé and Bryn Freedman,42082,1000,86,20,11,2018,20/11/2018,Tue
https://www.youtube.com//watch?v=pxEcvU0Vp_M,18,How isolation fuels opioid addiction | Rachel Wurzman,67045,1700,164,19,11,2018,19/11/2018,Mon
https://www.youtube.com//watch?v=_9lz7hYDvRM,11,"""We Are the Halluci Nation"" | A Tribe Called Red",73259,2300,203,19,11,2018,19/11/2018,Mon
https://www.youtube.com//watch?v=rmfzwwrCrrU,13,How will we survive when the population hits 10 billion? | Charles C. Mann,886151,18000,3476,17,11,2018,17/11/2018,Sat
https://www.youtube.com//watch?v=dd1IeIHA0S8,9,My quest to defy gravity and fly | Elizabeth Streb,55432,989,151,15,11,2018,15/11/2018,Thu
https://www.youtube.com//watch?v=uuatZO76MgQ,10,How revenge porn turns lives upside down | Darieth Chisolm,139490,2900,426,15,11,2018,15/11/2018,Thu
https://www.youtube.com//watch?v=iw7nPE2jioU,14,How we can help young people build a better future | Henrietta Fore,83581,1900,144,14,11,2018,14/11/2018,Wed
https://www.youtube.com//watch?v=dDClQv1SeeE,13,How nationalism and globalism can coexist | Wanis Kabbaj,109645,3400,689,14,11,2018,14/11/2018,Wed
https://www.youtube.com//watch?v=7Q59suYxIec,13,How conscious investors can turn up the heat and make companies change | Vinay Shandal,54705,1000,75,12,11,2018,12/11/2018,Mon
https://www.youtube.com//watch?v=L7X17aash2s,17,What does the universe sound like? A musical tour | Matt Russo,141983,4900,254,9,11,2018,9/11/2018,Fri
https://www.youtube.com//watch?v=-RkhAP0_ms4,12,"The pharmacy of the future? Personalized pills, 3D printed at home | Daniel Kraft",121878,2900,192,9,11,2018,9/11/2018,Fri
https://www.youtube.com//watch?v=Rv-tDrv__mc,12,5 transformational policies for a prosperous and sustainable world | Johan Rockström,102649,2200,156,7,11,2018,7/11/2018,Wed
https://www.youtube.com//watch?v=b2Jv8vC-m3g,7,The key to a better malaria vaccine | Faith Osier,39022,1000,120,7,11,2018,7/11/2018,Wed
https://www.youtube.com//watch?v=Uq6XgrYBugo,12,Why we have an emotional connection to robots | Kate Darling,113950,2600,314,6,11,2018,6/11/2018,Tue
https://www.youtube.com//watch?v=5bXiuSrZUKg,12,Let's protect the oceans like national parks | David Lang,46053,1400,90,5,11,2018,5/11/2018,Mon
https://www.youtube.com//watch?v=iBErp8qvWZg,3,"The genius of the London Tube Map | Small Thing Big Idea, a TED series",326443,6700,144,3,11,2018,3/11/2018,Sat
https://www.youtube.com//watch?v=3Va3oY8pfSI,3,"How the hyperlink changed everything | Small Thing Big Idea, a TED series",156485,2600,70,3,11,2018,3/11/2018,Sat
https://www.youtube.com//watch?v=NAYkF04IZHI,4,"How the progress bar keeps you sane | Small Thing Big Idea, a TED series",209568,4100,182,3,11,2018,3/11/2018,Sat
https://www.youtube.com//watch?v=4xKgo0_HGRM,3,"The hidden ways stairs shape your life | Small Thing Big Idea, a TED series",167714,3000,82,3,11,2018,3/11/2018,Sat
https://www.youtube.com//watch?v=xqzLm0Xua8g,3,"The 3,000-year history of the hoodie | Small Thing Big Idea, a TED series",286339,4800,237,3,11,2018,3/11/2018,Sat
